STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REGION,,LOCATION,,INCOME,,VAR,,TIME_PERIOD,,OBS_VALUE,,OBS_STATUS,,UNIT_MEASURE,,UNIT_MULT,,BASE_PER,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,CHE,,AIC,,DF__2,,2019,,0.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,CHE,,AIC,,RPI__2,,2019,,13.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,CHE,,AIC,,RAPFR__2,,2019,,11.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,CHE,,AIC,,RCL__2,,2019,,6.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,CHE,,AIC,,SIGI_2,,2019,,8.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,CHE,,AIC,,DF__2,,2019,,0.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,CHE,,AIC,,RPI__2,,2019,,13.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,CHE,,AIC,,RAPFR__2,,2019,,11.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,CHE,,AIC,,RCL__2,,2019,,6.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,TUR,,AIC,,SIGI_2,,2019,,25.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,TUR,,AIC,,DF__2,,2019,,33.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,TUR,,AIC,,RPI__2,,2019,,7.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,TUR,,AIC,,RAPFR__2,,2019,,36.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,BGD,,AIC,,SIGI_2,,2019,,54.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,TUR,,AIC,,SIGI_2,,2019,,25.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,TUR,,AIC,,DF__2,,2019,,33.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,TUR,,AIC,,RPI__2,,2019,,7.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,TUR,,AIC,,RAPFR__2,,2019,,36.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,TUR,,AIC,,RCL__2,,2019,,20,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,GBR,,AIC,,SIGI_2,,2019,,17.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,GBR,,AIC,,DF__2,,2019,,27.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,GBR,,AIC,,RPI__2,,2019,,24.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,GBR,,AIC,,RAPFR__2,,2019,,9.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,GBR,,AIC,,RCL__2,,2019,,6.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,GBR,,AIC,,SIGI_2,,2019,,17.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,GBR,,AIC,,DF__2,,2019,,27.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,GBR,,AIC,,RPI__2,,2019,,24.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,GBR,,AIC,,RAPFR__2,,2019,,9.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,GBR,,AIC,,RCL__2,,2019,,6.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,USA,,AIC,,SIGI_2,,2019,,17.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,USA,,AIC,,DF__2,,2019,,26.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,USA,,AIC,,RPI__2,,2019,,10.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,USA,,AIC,,RAPFR__2,,2019,,10.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,USA,,AIC,,RCL__2,,2019,,22.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,USA,,AIC,,SIGI_2,,2019,,17.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,USA,,AIC,,DF__2,,2019,,26.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,USA,,AIC,,RPI__2,,2019,,10.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,USA,,AIC,,RAPFR__2,,2019,,10.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,USA,,AIC,,RCL__2,,2019,,22.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,AFG,,AIC,,SIGI_2,,2019,,52.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,AFG,,AIC,,DF__2,,2019,,81.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,AFG,,AIC,,RPI__2,,2019,,39.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,AFG,,AIC,,RAPFR__2,,2019,,45.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,AFG,,AIC,,RCL__2,,2019,,38.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,AFG,,AIC,,SIGI_2,,2019,,52.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,AFG,,AIC,,DF__2,,2019,,81.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,AFG,,AIC,,RPI__2,,2019,,39.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,AFG,,AIC,,RAPFR__2,,2019,,45.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,AFG,,AIC,,RCL__2,,2019,,38.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,ALB,,AIC,,SIGI_2,,2019,,22.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,ALB,,AIC,,DF__2,,2019,,33.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,ALB,,AIC,,RPI__2,,2019,,16.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,ALB,,AIC,,RAPFR__2,,2019,,26,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,ALB,,AIC,,RCL__2,,2019,,13.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,ALB,,AIC,,SIGI_2,,2019,,22.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,ALB,,AIC,,DF__2,,2019,,33.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,ALB,,AIC,,RPI__2,,2019,,16.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,PRT,,AIC,,RCL__2,,2019,,11.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,ALB,,AIC,,RCL__2,,2019,,13.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,DZA,,AIC,,DF__2,,2019,,79.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,DZA,,AIC,,RAPFR__2,,2019,,41.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,DZA,,AIC,,RCL__2,,2019,,61.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,DZA,,AIC,,DF__2,,2019,,79.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,DZA,,AIC,,RAPFR__2,,2019,,41.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,DZA,,AIC,,RCL__2,,2019,,61.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,AGO,,AIC,,DF__2,,2019,,47.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,AGO,,AIC,,RPI__2,,2019,,19,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,AGO,,AIC,,DF__2,,2019,,47.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,AGO,,AIC,,RPI__2,,2019,,19,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,ATG,,AIC,,DF__2,,2019,,22.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,ATG,,AIC,,DF__2,,2019,,22.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,ARG,,AIC,,DF__2,,2019,,23.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,ARG,,AIC,,RAPFR__2,,2019,,23,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,ARG,,AIC,,RCL__2,,2019,,7.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,ARG,,AIC,,DF__2,,2019,,23.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,ARG,,AIC,,RAPFR__2,,2019,,23,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,ARG,,AIC,,RCL__2,,2019,,7.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,ARM,,AIC,,SIGI_2,,2019,,27.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,ARM,,AIC,,DF__2,,2019,,33,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,ARM,,AIC,,RPI__2,,2019,,34.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,ARM,,AIC,,RAPFR__2,,2019,,23.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,ARM,,AIC,,RCL__2,,2019,,19.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,ARM,,AIC,,SIGI_2,,2019,,27.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,ARM,,AIC,,DF__2,,2019,,33,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,ARM,,AIC,,RPI__2,,2019,,34.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,ARM,,AIC,,RAPFR__2,,2019,,23.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,ARM,,AIC,,RCL__2,,2019,,19.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,AZE,,AIC,,SIGI_2,,2019,,28.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,AZE,,AIC,,DF__2,,2019,,28.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,AZE,,AIC,,RPI__2,,2019,,42.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,AZE,,AIC,,RAPFR__2,,2019,,20.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,AZE,,AIC,,RCL__2,,2019,,21.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,AZE,,AIC,,SIGI_2,,2019,,28.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,AZE,,AIC,,DF__2,,2019,,28.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,AZE,,AIC,,RPI__2,,2019,,42.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,AZE,,AIC,,RAPFR__2,,2019,,20.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,AZE,,AIC,,RCL__2,,2019,,21.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,BHS,,AIC,,DF__2,,2019,,22,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,BHS,,AIC,,DF__2,,2019,,22,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,BHR,,AIC,,DF__2,,2019,,92.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,BHR,,AIC,,DF__2,,2019,,92.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,BGD,,AIC,,DF__2,,2019,,82.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,BGD,,AIC,,RPI__2,,2019,,28.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,BGD,,AIC,,RAPFR__2,,2019,,52.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,BGD,,AIC,,RCL__2,,2019,,47.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,BGD,,AIC,,SIGI_2,,2019,,54.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,BGD,,AIC,,DF__2,,2019,,82.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,BGD,,AIC,,RPI__2,,2019,,28.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,BGD,,AIC,,RAPFR__2,,2019,,52.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,BGD,,AIC,,RCL__2,,2019,,47.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,BRB,,AIC,,DF__2,,2019,,21.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,BRB,,AIC,,DF__2,,2019,,21.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,BLR,,AIC,,SIGI_2,,2019,,20.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,BLR,,AIC,,DF__2,,2019,,31.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,BLR,,AIC,,RPI__2,,2019,,14.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,BLR,,AIC,,RAPFR__2,,2019,,14.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,BLR,,AIC,,RCL__2,,2019,,20.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,BLR,,AIC,,SIGI_2,,2019,,20.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,BLR,,AIC,,DF__2,,2019,,31.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,BLR,,AIC,,RPI__2,,2019,,14.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,BLR,,AIC,,RAPFR__2,,2019,,14.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,BLR,,AIC,,RCL__2,,2019,,20.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,BLZ,,AIC,,DF__2,,2019,,23.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,BLZ,,AIC,,DF__2,,2019,,23.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,BEN,,AIC,,SIGI_2,,2019,,39.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,BEN,,AIC,,DF__2,,2019,,40.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,BEN,,AIC,,RPI__2,,2019,,27.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,BEN,,AIC,,RAPFR__2,,2019,,36.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,BEN,,AIC,,RCL__2,,2019,,53.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,BEN,,AIC,,SIGI_2,,2019,,39.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,BEN,,AIC,,DF__2,,2019,,40.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,BEN,,AIC,,RPI__2,,2019,,27.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,BEN,,AIC,,RAPFR__2,,2019,,36.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,BEN,,AIC,,RCL__2,,2019,,53.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,BTN,,AIC,,DF__2,,2019,,40.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,BTN,,AIC,,RPI__2,,2019,,22.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,BTN,,AIC,,DF__2,,2019,,40.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,BTN,,AIC,,RPI__2,,2019,,22.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,BOL,,AIC,,SIGI_2,,2019,,21.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,BOL,,AIC,,DF__2,,2019,,28.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,BOL,,AIC,,RPI__2,,2019,,16.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,BOL,,AIC,,RAPFR__2,,2019,,27.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,BOL,,AIC,,RCL__2,,2019,,12.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,BOL,,AIC,,SIGI_2,,2019,,21.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,BOL,,AIC,,DF__2,,2019,,28.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,BOL,,AIC,,RPI__2,,2019,,16.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,BOL,,AIC,,RAPFR__2,,2019,,27.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,BOL,,AIC,,RCL__2,,2019,,12.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,BIH,,AIC,,SIGI_2,,2019,,21.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,BIH,,AIC,,DF__2,,2019,,27.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,BIH,,AIC,,RPI__2,,2019,,10.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,BIH,,AIC,,RAPFR__2,,2019,,30.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,BIH,,AIC,,RCL__2,,2019,,17.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,BIH,,AIC,,SIGI_2,,2019,,21.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,BIH,,AIC,,DF__2,,2019,,27.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,BIH,,AIC,,RPI__2,,2019,,10.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,BIH,,AIC,,RAPFR__2,,2019,,30.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,BIH,,AIC,,RCL__2,,2019,,17.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,BWA,,AIC,,DF__2,,2019,,39.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,BWA,,AIC,,RAPFR__2,,2019,,39.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,BWA,,AIC,,RCL__2,,2019,,52.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,BWA,,AIC,,DF__2,,2019,,39.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,BWA,,AIC,,RAPFR__2,,2019,,39.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,BWA,,AIC,,RCL__2,,2019,,52.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,BRA,,AIC,,SIGI_2,,2019,,21.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,BRA,,AIC,,DF__2,,2019,,28,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,BRA,,AIC,,RPI__2,,2019,,14.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,BRA,,AIC,,RAPFR__2,,2019,,17.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AME,,BRA,,AIC,,RCL__2,,2019,,23.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,BRA,,AIC,,SIGI_2,,2019,,21.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,BRA,,AIC,,DF__2,,2019,,28,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,BRA,,AIC,,RPI__2,,2019,,14.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,BRA,,AIC,,RAPFR__2,,2019,,17.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,BRA,,AIC,,RCL__2,,2019,,23.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,BRN,,AIC,,DF__2,,2019,,79.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,BRN,,AIC,,DF__2,,2019,,79.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,BGR,,AIC,,SIGI_2,,2019,,23.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,BGR,,AIC,,DF__2,,2019,,27.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,BGR,,AIC,,RPI__2,,2019,,15.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,BGR,,AIC,,RAPFR__2,,2019,,29.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,EUR,,BGR,,AIC,,RCL__2,,2019,,20.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,BGR,,AIC,,SIGI_2,,2019,,23.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,BGR,,AIC,,DF__2,,2019,,27.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,BGR,,AIC,,RPI__2,,2019,,15.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,BGR,,AIC,,RAPFR__2,,2019,,29.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,BGR,,AIC,,RCL__2,,2019,,20.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,BFA,,AIC,,SIGI_2,,2019,,32.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,BFA,,AIC,,DF__2,,2019,,44.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,BFA,,AIC,,RPI__2,,2019,,35.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,BFA,,AIC,,RAPFR__2,,2019,,32.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,BFA,,AIC,,RCL__2,,2019,,13.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,BFA,,AIC,,SIGI_2,,2019,,32.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,BFA,,AIC,,DF__2,,2019,,44.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,BFA,,AIC,,RPI__2,,2019,,35.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,BFA,,AIC,,RAPFR__2,,2019,,32.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,BFA,,AIC,,RCL__2,,2019,,13.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,AFR,,BDI,,AIC,,RPI__2,,2019,,31.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ALL,,BDI,,AIC,,RPI__2,,2019,,31.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,KHM,,AIC,,SIGI_2,,2019,,29.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,KHM,,AIC,,DF__2,,2019,,34.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),,I,ASI,,KHM,,AIC,,RPI__2,,2019,,13.5,,A,,,,,,,
